1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
1732.05 0.1 0
